ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
25,XAUUSD,buy,low,2370.78798,2347.08010,2023-11-17T02:00:00.000Z,2023-11-17T06:00:00.000Z,2347.08010,2441.91162,0.23,-545.28,240,-237.08,1.00
24,XAUUSD,sell,low,2376.89093,2400.65984,2023-11-17T01:20:00.000Z,2023-11-17T16:25:00.000Z,2400.65984,2305.58421,0.24,-570.45,905,-237.69,1.00
27,XAUUSD,sell,low,2404.24199,2332.11473,2023-11-18T05:40:00.000Z,2023-11-18T20:05:00.000Z,2428.28441,2332.11473,0.20,1442.55,865,721.27,3.00
26,XAUUSD,buy,low,2350.57158,2327.06586,2023-11-17T06:05:00.000Z,2023-11-18T21:55:00.000Z,2327.06586,2421.08872,0.22,-517.13,2390,-235.06,1.00
29,XAUUSD,buy,low,2328.62038,2305.33418,2023-11-18T22:30:00.000Z,2023-11-19T04:15:00.000Z,2305.33418,2398.47899,0.23,-535.58,345,-232.86,1.00
28,XAUUSD,sell,low,2330.18707,2260.28146,2023-11-18T20:10:00.000Z,2023-11-19T11:20:00.000Z,2353.48894,2260.28146,0.24,1677.73,910,699.06,3.00
30,XAUUSD,buy,low,2280.58130,2257.77548,2023-11-19T08:30:00.000Z,2023-11-19T11:20:00.000Z,2257.77548,2348.99874,0.22,-501.73,170,-228.06,1.00
31,XAUUSD,buy,low,2268.73643,2246.04906,2023-11-19T11:25:00.000Z,2023-11-19T16:30:00.000Z,2246.04906,2336.79852,0.25,-567.18,305,-226.87,1.00
33,XAUUSD,buy,low,2243.52716,2221.09189,2023-11-19T16:50:00.000Z,2023-11-20T01:55:00.000Z,2221.09189,2310.83297,0.24,-538.45,545,-224.35,1.00
34,XAUUSD,buy,low,2220.29768,2198.09470,2023-11-20T02:00:00.000Z,2023-11-20T08:55:00.000Z,2198.09470,2286.90661,0.23,-510.67,415,-222.03,1.00
35,XAUUSD,buy,low,2199.56325,2265.55015,2023-11-20T09:30:00.000Z,2023-11-21T03:55:00.000Z,2177.56762,2265.55015,0.22,1451.71,1105,659.87,3.00
32,XAUUSD,sell,low,2256.64735,2188.94793,2023-11-19T15:25:00.000Z,2023-11-21T18:40:00.000Z,2279.21382,2188.94793,0.25,1692.49,3075,676.99,3.00
36,XAUUSD,buy,low,2194.85455,2172.90600,2023-11-21T18:00:00.000Z,2023-11-22T04:35:00.000Z,2172.90600,2260.70018,0.25,-548.71,635,-219.49,1.00
38,XAUUSD,buy,low,2175.52199,2153.76677,2023-11-22T05:15:00.000Z,2023-11-22T09:40:00.000Z,2153.76677,2240.78765,0.28,-609.15,265,-217.55,1.00
37,XAUUSD,sell,low,2204.90755,2138.76033,2023-11-21T21:35:00.000Z,2023-11-22T11:00:00.000Z,2226.95663,2138.76033,0.29,1918.27,805,661.47,3.00
39,XAUUSD,sell,low,2125.83615,2147.09451,2023-11-22T15:15:00.000Z,2023-11-22T17:15:00.000Z,2147.09451,2062.06107,0.32,-680.27,120,-212.58,1.00
40,XAUUSD,sell,low,2151.48704,2173.00191,2023-11-22T17:20:00.000Z,2023-11-23T15:30:00.000Z,2173.00191,2086.94243,0.30,-645.45,1330,-215.15,1.00
41,XAUUSD,buy,low,2126.97168,2190.78083,2023-11-23T07:20:00.000Z,2023-11-26T00:10:00.000Z,2105.70196,2190.78083,0.30,1914.27,3890,638.09,3.00
43,XAUUSD,buy,low,2195.29402,2173.34108,2023-11-26T01:00:00.000Z,2023-11-26T07:00:00.000Z,2173.34108,2261.15284,0.32,-702.49,360,-219.53,1.00
44,XAUUSD,buy,low,2162.62830,2141.00202,2023-11-27T10:20:00.000Z,2023-11-27T14:35:00.000Z,2141.00202,2227.50715,0.31,-670.41,255,-216.26,1.00
42,XAUUSD,sell,low,2182.70610,2117.22492,2023-11-24T00:25:00.000Z,2023-11-27T23:30:00.000Z,2204.53316,2117.22492,0.28,1833.47,5705,654.81,3.00
45,XAUUSD,buy,low,2137.16659,2115.79493,2023-11-27T15:15:00.000Z,2023-11-27T23:50:00.000Z,2115.79493,2201.28159,0.30,-641.15,515,-213.72,1.00
46,XAUUSD,sell,low,2120.88502,2142.09387,2023-11-27T23:35:00.000Z,2023-11-28T06:25:00.000Z,2142.09387,2057.25847,0.34,-721.10,410,-212.09,1.00
47,XAUUSD,sell,low,2098.97143,2119.96114,2023-11-28T14:35:00.000Z,2023-11-28T22:05:00.000Z,2119.96114,2036.00229,0.31,-650.68,450,-209.90,1.00
48,XAUUSD,buy,low,2127.74009,2106.46269,2023-11-29T09:40:00.000Z,2023-11-29T21:45:00.000Z,2106.46269,2191.57229,0.29,-617.04,725,-212.77,1.00
