ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
23,XAUUSD,buy,low,2604.63374,2578.58740,2024-11-11T18:05:00.000Z,2024-11-12T00:20:00.000Z,2578.58740,2682.77275,0.18,-468.83,375,-260.46,1.00
25,XAUUSD,sell,low,2586.69900,2612.56599,2024-11-12T02:15:00.000Z,2024-11-12T07:40:00.000Z,2612.56599,2509.09803,0.21,-543.21,325,-258.67,1.00
24,XAUUSD,buy,low,2585.79345,2559.93552,2024-11-12T02:05:00.000Z,2024-11-13T09:55:00.000Z,2559.93552,2663.36725,0.21,-543.02,1910,-258.58,1.00
26,XAUUSD,sell,low,2603.64312,2629.67955,2024-11-12T15:10:00.000Z,2024-11-13T18:15:00.000Z,2629.67955,2525.53383,0.20,-520.73,1625,-260.36,1.00
27,XAUUSD,buy,low,2576.89710,2654.20401,2024-11-13T13:40:00.000Z,2024-11-14T04:05:00.000Z,2551.12813,2654.20401,0.19,1468.83,865,773.07,3.00
28,XAUUSD,sell,low,2632.01154,2658.33166,2024-11-14T05:25:00.000Z,2024-11-15T15:45:00.000Z,2658.33166,2553.05119,0.20,-526.40,2060,-263.20,1.00
29,XAUUSD,buy,low,2629.19501,2602.90306,2024-11-15T07:40:00.000Z,2024-11-16T03:15:00.000Z,2602.90306,2708.07086,0.20,-525.84,1175,-262.92,1.00
30,XAUUSD,sell,low,2656.24356,2576.55625,2024-11-15T16:00:00.000Z,2024-11-16T08:55:00.000Z,2682.80599,2576.55625,0.19,1514.06,1015,796.87,3.00
31,XAUUSD,buy,low,2601.89447,2575.87552,2024-11-16T06:50:00.000Z,2024-11-16T09:00:00.000Z,2575.87552,2679.95130,0.18,-468.34,130,-260.19,1.00
33,XAUUSD,buy,low,2580.96708,2555.15741,2024-11-16T09:15:00.000Z,2024-11-16T13:35:00.000Z,2555.15741,2658.39609,0.20,-516.19,260,-258.10,1.00
32,XAUUSD,sell,low,2577.40796,2603.18204,2024-11-16T09:00:00.000Z,2024-11-17T00:20:00.000Z,2603.18204,2500.08572,0.20,-515.48,920,-257.74,1.00
34,XAUUSD,buy,low,2566.05689,2643.03859,2024-11-16T14:45:00.000Z,2024-11-17T18:20:00.000Z,2540.39632,2643.03859,0.20,1539.63,1655,769.82,3.00
35,XAUUSD,sell,low,2627.25732,2653.52989,2024-11-17T17:10:00.000Z,2024-11-17T19:15:00.000Z,2653.52989,2548.43960,0.18,-472.91,125,-262.73,1.00
36,XAUUSD,buy,low,2654.72755,2628.18027,2024-11-17T22:00:00.000Z,2024-11-17T23:50:00.000Z,2628.18027,2734.36937,0.20,-530.95,110,-265.47,1.00
38,XAUUSD,buy,low,2633.21197,2606.87985,2024-11-18T00:45:00.000Z,2024-11-18T07:20:00.000Z,2606.87985,2712.20833,0.19,-500.31,395,-263.32,1.00
39,XAUUSD,buy,low,2638.52600,2612.14074,2024-11-18T16:05:00.000Z,2024-11-19T01:00:00.000Z,2612.14074,2717.68178,0.18,-474.93,535,-263.85,1.00
40,XAUUSD,buy,low,2607.70980,2581.63270,2024-11-19T07:55:00.000Z,2024-11-19T22:40:00.000Z,2581.63270,2685.94110,0.17,-443.31,885,-260.77,1.00
37,XAUUSD,sell,low,2636.64840,2663.01489,2024-11-18T00:00:00.000Z,2024-11-20T08:15:00.000Z,2663.01489,2557.54895,0.19,-500.96,3375,-263.66,1.00
42,XAUUSD,sell,low,2657.55682,2684.13239,2024-11-20T12:05:00.000Z,2024-11-20T13:55:00.000Z,2684.13239,2577.83012,0.15,-398.63,110,-265.76,1.00
41,XAUUSD,buy,low,2620.05118,2698.65272,2024-11-20T05:15:00.000Z,2024-11-20T19:20:00.000Z,2593.85067,2698.65272,0.17,1336.23,845,786.02,3.00
44,XAUUSD,buy,low,2684.43914,2657.59475,2024-11-20T19:45:00.000Z,2024-11-21T06:15:00.000Z,2657.59475,2764.97231,0.17,-456.35,630,-268.44,1.00
45,XAUUSD,buy,low,2651.20932,2624.69723,2024-11-21T12:25:00.000Z,2024-11-21T14:15:00.000Z,2624.69723,2730.74560,0.16,-424.19,110,-265.12,1.00
46,XAUUSD,buy,low,2629.97645,2603.67669,2024-11-21T14:35:00.000Z,2024-11-25T13:20:00.000Z,2603.67669,2708.87574,0.16,-420.80,5685,-263.00,1.00
43,XAUUSD,sell,low,2681.70017,2601.24917,2024-11-20T14:00:00.000Z,2024-11-25T13:35:00.000Z,2708.51717,2601.24917,0.14,1126.31,7175,804.51,3.00
48,XAUUSD,sell,low,2632.09420,2658.41514,2024-11-26T14:35:00.000Z,2024-11-27T00:45:00.000Z,2658.41514,2553.13138,0.17,-447.46,610,-263.21,1.00
49,XAUUSD,sell,low,2648.96083,2675.45043,2024-11-27T13:10:00.000Z,2024-11-27T19:20:00.000Z,2675.45043,2569.49200,0.16,-423.83,370,-264.90,1.00
47,XAUUSD,buy,low,2645.58515,2724.95271,2024-11-25T23:50:00.000Z,2024-11-29T16:55:00.000Z,2619.12930,2724.95271,0.17,1349.25,5345,793.68,3.00
50,XAUUSD,sell,low,2699.36637,2726.36003,2024-11-28T08:20:00.000Z,2024-11-29T17:00:00.000Z,2726.36003,2618.38538,0.15,-404.90,1960,-269.94,1.00
