ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
26,XAUUSD,buy,low,3950.39000,3943.79000,2025-10-29T23:10:00.000Z,2025-10-30T00:00:00.000Z,3943.79000,3963.59000,0.51,-336.60,50,-66.00,1.00
27,XAUUSD,buy,low,3936.40000,3957.56000,2025-10-30T01:35:00.000Z,2025-10-30T02:25:00.000Z,3925.82000,3957.56000,0.30,634.80,50,211.60,2.00
28,XAUUSD,buy,low,3958.29000,4005.75000,2025-10-30T03:15:00.000Z,2025-10-30T07:10:00.000Z,3934.56000,4005.75000,0.15,711.90,235,474.60,2.00
29,XAUUSD,buy,low,4000.63000,3958.93000,2025-10-30T07:20:00.000Z,2025-11-04T11:25:00.000Z,3958.93000,4084.03000,0.09,-375.30,7445,-417.00,1.00
30,XAUUSD,buy,low,3968.03000,4027.47000,2025-11-05T02:00:00.000Z,2025-11-09T22:10:00.000Z,3938.31000,4027.47000,0.12,713.28,6970,594.40,2.00
31,XAUUSD,buy,low,4085.97000,4072.85000,2025-11-17T07:00:00.000Z,2025-11-17T07:50:00.000Z,4072.85000,4112.21000,0.31,-406.72,50,-131.20,1.00
32,XAUUSD,buy,low,4080.09000,4072.85000,2025-11-17T08:40:00.000Z,2025-11-17T10:35:00.000Z,4072.85000,4094.57000,0.53,-383.72,115,-72.40,1.00
33,XAUUSD,buy,low,4074.38000,4072.85000,2025-11-17T11:35:00.000Z,2025-11-17T11:40:00.000Z,4072.85000,4077.44000,2.39,-365.67,5,-15.30,1.00
34,XAUUSD,buy,low,4074.58000,4078.04000,2025-11-17T11:45:00.000Z,2025-11-17T11:50:00.000Z,4072.85000,4078.04000,2.00,692.00,5,34.60,2.00
35,XAUUSD,buy,low,4076.07000,4072.85000,2025-11-17T11:55:00.000Z,2025-11-17T12:00:00.000Z,4072.85000,4082.51000,1.18,-379.96,5,-32.20,1.00
36,XAUUSD,buy,low,4065.22000,4074.38000,2025-11-17T12:05:00.000Z,2025-11-17T12:20:00.000Z,4060.64000,4074.38000,0.79,723.64,15,91.60,2.00
37,XAUUSD,buy,low,4072.32000,4068.38000,2025-11-17T12:25:00.000Z,2025-11-17T12:50:00.000Z,4068.38000,4080.20000,1.01,-397.94,25,-39.40,1.00
38,XAUUSD,buy,low,4066.79000,4079.09000,2025-11-17T13:45:00.000Z,2025-11-17T14:25:00.000Z,4060.64000,4079.09000,0.62,762.60,40,123.00,2.00
39,XAUUSD,buy,low,4079.51000,4072.85000,2025-11-17T14:30:00.000Z,2025-11-17T14:50:00.000Z,4072.85000,4092.83000,0.63,-419.58,20,-66.60,1.00
40,XAUUSD,buy,low,4073.24000,4072.85000,2025-11-17T14:55:00.000Z,2025-11-17T15:00:00.000Z,4072.85000,4074.02000,10.00,-390.00,5,-3.90,1.00
41,XAUUSD,buy,low,4073.47000,4072.85000,2025-11-17T15:05:00.000Z,2025-11-17T15:10:00.000Z,4072.85000,4074.71000,6.07,-376.34,5,-6.20,1.00
42,XAUUSD,buy,low,4072.42000,4068.38000,2025-11-17T15:15:00.000Z,2025-11-17T15:25:00.000Z,4068.38000,4080.50000,0.88,-355.52,10,-40.40,1.00
43,XAUUSD,buy,low,4029.65000,4038.91000,2025-11-17T17:40:00.000Z,2025-11-17T17:55:00.000Z,4025.02000,4038.91000,0.73,675.98,15,92.60,2.00
44,XAUUSD,buy,low,4041.24000,4025.02000,2025-11-17T18:00:00.000Z,2025-11-17T22:50:00.000Z,4025.02000,4073.68000,0.23,-373.06,290,-162.20,1.00
45,XAUUSD,buy,low,4086.79000,4059.33000,2025-11-19T04:55:00.000Z,2025-11-19T14:00:00.000Z,4059.33000,4141.71000,0.13,-356.98,545,-274.60,1.00
46,XAUUSD,buy,low,4076.18000,4109.88000,2025-11-19T14:50:00.000Z,2025-11-19T21:00:00.000Z,4059.33000,4109.88000,0.20,674.00,370,337.00,2.00
47,XAUUSD,buy,low,4074.84000,4059.33000,2025-11-20T00:00:00.000Z,2025-11-20T03:25:00.000Z,4059.33000,4105.86000,0.24,-372.24,205,-155.10,1.00
48,XAUUSD,buy,low,4059.71000,4052.71000,2025-11-21T01:05:00.000Z,2025-11-21T01:30:00.000Z,4052.71000,4073.71000,0.50,-350.00,25,-70.00,1.00
49,XAUUSD,buy,low,4051.99000,4055.27000,2025-11-21T01:55:00.000Z,2025-11-21T02:00:00.000Z,4050.35000,4055.27000,2.04,669.12,5,32.80,2.00
50,XAUUSD,buy,low,4054.34000,4050.35000,2025-11-21T02:05:00.000Z,2025-11-21T02:35:00.000Z,4050.35000,4062.32000,0.92,-367.08,30,-39.90,1.00
51,XAUUSD,buy,low,4058.44000,4039.56000,2025-11-21T03:00:00.000Z,2025-11-21T03:25:00.000Z,4039.56000,4096.20000,0.19,-358.72,25,-188.80,1.00
52,XAUUSD,buy,low,4033.98000,4057.60000,2025-11-21T05:15:00.000Z,2025-11-21T06:10:00.000Z,4022.17000,4057.60000,0.28,661.36,55,236.20,2.00
